id,name,dates.start.localDate,genre_name,subGenre_name,event_id,city_name,attraction_count,attraction_genres
1AdfZbgGkUJdMHe,Becky Hill- Official Ticket and Hotel Bundls,2026-08-22,Rock,Pop,1AdfZbgGkUJdMHe,Colchester,2.0,"['Rock', 'Undefined']"
1AdjZbgGkB-xIXC,The Prodigy,2026-08-22,Pop,Electro Pop,1AdjZbgGkB-xIXC,Milton Keynes,6.0,"['Dance/Electronic', 'Hip-Hop/Rap', 'Reggae']"
1AgZk8MGkeSaV-v,ABBA Voyage,2026-08-22,Pop,Pop,1AgZk8MGkeSaV-v,London,1.0,['Pop']
1ku8v0uSGAC8_0r,Abba Voyage - VIP Premium Package,2026-08-22,Pop,Pop,1ku8v0uSGAC8_0r,London,1.0,['Pop']
LvZ18Q-QH775_MZZneUCt,DJ Supa D & Pioneer Headline Show,2026-08-22,Dance/Electronic,Club Dance,LvZ18Q-QH775_MZZneUCt,London,2.0,['Dance/Electronic']
LvZ18Q-jFsevtwOZIiPDb,"An Afternoon of Rock V LONDON - Rock & Metal For Over 30s, 3pm-7pm",2026-08-22,Alternative,Adult Alternative Pop/Rock,LvZ18Q-jFsevtwOZIiPDb,London,1.0,['Alternative']
16zZkGy0yZA2eGuC,Calvin Harris,2026-08-22,Pop,Pop,16zZkGy0yZA2eGuC,Belfast,2.0,"['Pop', 'Undefined']"
G5vHZbM5UPyh_,Trentham Live 2026 - Saturday - Five,2026-08-22,Rock,Pop,G5vHZbM5UPyh_,Staffordshire,4.0,"['Rock', 'Pop']"
G5vHZbwE0x-lq,Lewis Capaldi,2026-08-22,Rock,Alternative Rock,G5vHZbwE0x-lq,Manchester,1.0,['Alternative']
LvZ18Q-JrJNtXC8vOIwde,SHRBTCH PRESENTS: DJ LUCK & MC NEAT DAY PARTY,2026-08-22,Dance/Electronic,Club Dance,LvZ18Q-JrJNtXC8vOIwde,London,1.0,['Dance/Electronic']
1AdfZbUGkBx4yDO,"Bastille 
with special guests Orla Gartland
 + Alfie Templeman",2026-08-22,Rock,Pop,1AdfZbUGkBx4yDO,Margate,3.0,"['Rock', 'Alternative']"
1AdOZbVGkT1fxkB,Stiff Little Fingers,2026-08-22,Rock,Pop,1AdOZbVGkT1fxkB,Belfast,2.0,"['Rock', 'Undefined']"
1AdfZbMGkSZ71wL,Nile Rodgers & CHIC,2026-08-22,R&B,R&B,1AdfZbMGkSZ71wL,Scarborough,4.0,"['R&B', 'Rock', 'Hip-Hop/Rap']"
1AgZkCvGkeDz6-X,Hollywood Vampires,2026-08-22,Rock,Pop,1AgZkCvGkeDz6-X,Halifax,3.0,['Rock']
G5dzZ_aLlekuL,Counterfeit Festival,2026-08-22,Hip-Hop/Rap,Trap,G5dzZ_aLlekuL,London,1.0,['Hip-Hop/Rap']
LvZ18QN2Je5-JoYZv_vMG,Alfies Soho - Live Jazz and Blues,2026-08-22,Jazz,Jazz,LvZ18QN2Je5-JoYZv_vMG,London,2.0,['Jazz']
LvZ18QbW8iPONoYZlQmCo,Darkfest 2026,2026-08-22,Alternative,Alternative Rock,LvZ18QbW8iPONoYZlQmCo,Wolverhampton,3.0,"['Alternative', 'Rock', 'Dance/Electronic']"
LvZ18QxZvNggVpZZ0e-JR,DETROIT SOUL COLLECTIVE Sat 22 August 2026 The Jam House Birmingham,2026-08-22,Pop,Pop,LvZ18QxZvNggVpZZ0e-JR,Birmingham,1.0,['Pop']
1AgZk8gGkd6E7mj,Hollywood Vampires- Official Ticket and Hotel Bundls,2026-08-22,Rock,Pop,1AgZk8gGkd6E7mj,Halifax,2.0,['Rock']
1AgZkC7GkeNapJK,Nile Rodgers & CHIC- Official Ticket and Hotel Bundls,2026-08-22,R&B,R&B,1AgZkC7GkeNapJK,Scarborough,2.0,"['R&B', 'Rock']"
LvZ18Q0V4BcBxjmu73khT,The Afrobeats Orchestra,2026-08-22,Dance/Electronic,World Dance,LvZ18Q0V4BcBxjmu73khT,London,1.0,['Dance/Electronic']
LvZ18QO31OuPuNZvL2mni,Rocksteady Reggae with Wayne Hernandez,2026-08-22,Dance/Electronic,Dance/Electronic,LvZ18QO31OuPuNZvL2mni,London,1.0,['Dance/Electronic']
LvZ18QOpKbj0VtOvOhUcY,Hayao Miyazaki's Dreams by Mystery Ensemble,2026-08-22,Classical,Classical/Vocal,LvZ18QOpKbj0VtOvOhUcY,Nottingham,1.0,['Classical']
LvZ18QOpp-ywT48ZzCs0W,Hayao Miyazaki's Dreams by Mystery Ensemble,2026-08-22,Classical,Classical/Vocal,LvZ18QOpp-ywT48ZzCs0W,Swindon,1.0,['Classical']
LvZ18QqWys5rZHOvqXlnG,Jahnavi Harrison,2026-08-22,New Age,Ambient,LvZ18QqWys5rZHOvqXlnG,London,1.0,['New Age']
LvZ18QqXJ80gaQYv1T-G6,MOK Fest - Saturday Traditional Concert,2026-08-22,Folk,Folk,LvZ18QqXJ80gaQYv1T-G6,Campbeltown,2.0,['Folk']
17CZv0G61xSLo9r,Times Like These: Foo Fighter Tribute,2026-08-22,Rock,Punk,17CZv0G61xSLo9r,Belfast,1.0,['Rock']
17u8v0G6uMSNFrs,Belle Livingstone's 58th Street Country Club,2026-08-22,Jazz,Jazz,17u8v0G6uMSNFrs,London,1.0,['Jazz']
1AUZkofGketj4Os,Wilco,2026-08-22,Rock,Pop,1AUZkofGketj4Os,Glasgow,2.0,"['Rock', 'Alternative']"
1AdFZ_dGkS_p8cC,New Kind of Cramps,2026-08-22,Rock,Pop,1AdFZ_dGkS_p8cC,Glasgow,,
G5dzZ_6lnSMkp,The Selecter,2026-08-22,Rock,Pop,G5dzZ_6lnSMkp,Oxford,1.0,['Rock']
G5dzZ_kCaHekV,The Harry Styles Tribute Show starring Sean Mac,2026-08-22,Other,Other,G5dzZ_kCaHekV,Bournemouth,1.0,['Other']
G5dzZbUDSohA6,The Streets,2026-08-22,Hip-Hop/Rap,Trap,G5dzZbUDSohA6,Birmingham,1.0,['Hip-Hop/Rap']
LvZ18Q-uqJlpirOZE5m6_,Tommy Fleming - The Encore Tour,2026-08-22,Folk,Folk,LvZ18Q-uqJlpirOZE5m6_,Belfast,1.0,['Folk']
LvZ18QN1WDh94LOvG0UkK,Mallory Knox,2026-08-22,Rock,Alternative Rock,LvZ18QN1WDh94LOvG0UkK,Manchester,1.0,['Rock']
LvZ18QOdGCwagJZZMt5In,MANTRA - BRING ME THE HORIZON TRIBUTE,2026-08-22,Metal,Metal,LvZ18QOdGCwagJZZMt5In,Bradford,1.0,['Metal']
LvZ18Q_sL_l330ZZy7eYE,THE FLATLINERS + SPECIAL GUESTS A WILHELM SCREAM,2026-08-22,Rock,Pop,LvZ18Q_sL_l330ZZy7eYE,London,2.0,['Rock']
LvZ18Qo-t_z-a0OZwe_gp,Nickelback UK,2026-08-22,Alternative,Alternative,LvZ18Qo-t_z-a0OZwe_gp,Southampton,1.0,['Alternative']
1AdbZ_kGkRxcygz,T-Rextasy,2026-08-22,Undefined,Undefined,1AdbZ_kGkRxcygz,Dunfermline,1.0,['Undefined']
1AwZkuFGkeD_v0m,Hacktivist,2026-08-22,Rock,Pop,1AwZkuFGkeD_v0m,"Newcastle upon Tyne, NE1 2PQ",1.0,['Rock']
G5vHZ_6509zdV,Chicane (Celebrating 30 Years of Chicane!),2026-08-22,Rock,Pop,G5vHZ_6509zdV,London,1.0,['Rock']
LvZ18QLGNCJZbQZZ0bwbm,Henge,2026-08-22,Rock,Electronic,LvZ18QLGNCJZbQZZ0bwbm,Southend-On-Sea,2.0,"['Rock', 'Pop']"
LvZ18QOFQqiFSU8Z02DT7,King Tut's Summer Nights Presents: Eyes of Home,2026-08-22,Rock,Pop,LvZ18QOFQqiFSU8Z02DT7,Glasgow,5.0,"['Rock', 'Alternative']"
LvZ18QbczpSxMvYZliX6w,Hacktivist,2026-08-22,Rock,Pop,LvZ18QbczpSxMvYZliX6w,"Newcastle upon Tyne, NE1 2PQ",1.0,['Rock']
LvZ18Qbl041Gw6YZleGfJ,Special Kinda Madness,2026-08-22,Undefined,Undefined,LvZ18Qbl041Gw6YZleGfJ,Hertford,1.0,['Undefined']
LvZ18QjaJF_a67ZvOgQyp,Led Into Zeppelin,2026-08-22,Rock,Rock,LvZ18QjaJF_a67ZvOgQyp,Newcastle Upon Tyne,1.0,['Rock']
LvZ18Qk1GUGTD8YZlKHEf,Gary Stewart presents Graceland,2026-08-22,Country,Country,LvZ18Qk1GUGTD8YZlKHEf,Leeds,1.0,['Country']
LvZ18QouqkmHTxZZ0lM2L,The Jam'd,2026-08-22,Rock,Pop,LvZ18QouqkmHTxZZ0lM2L,Hemel Hempstead,1.0,['Rock']
LvZ18QrdNslb-TYvqQ2ko,ATA KAK,2026-08-22,Dance/Electronic,Dance/Electronic,LvZ18QrdNslb-TYvqQ2ko,York,1.0,['Dance/Electronic']
1AgZk8MGkeS9f-o,ABBA Voyage,2026-08-22,Pop,Pop,1AgZk8MGkeS9f-o,London,1.0,['Pop']
1ku8v0uSGACra0H,Abba Voyage - VIP Premium Package,2026-08-22,Pop,Pop,1ku8v0uSGACra0H,London,1.0,['Pop']
17GOv0G6C2hLOnW,Femegades + Casual Wednesday + Tba,2026-08-22,Rock,Pop,17GOv0G6C2hLOnW,London,,
LvZ18QN2Je5-JoYZv_vMu,Alfies Soho - Live Jazz and Blues,2026-08-22,Jazz,Jazz,LvZ18QN2Je5-JoYZv_vMu,London,2.0,['Jazz']
LvZ18QqXI8nkAG8v12yQR,MOK Fest - Glen Scotia West Coast Rocks Concert,2026-08-22,World,Celtic/ British Isles,LvZ18QqXI8nkAG8v12yQR,Argyll,3.0,"['World', 'Rock', 'Folk']"
LvZ18QCVPHk4TuYZl6UWj,Bob Marley & the Wailers by Legend,2026-08-22,Undefined,Undefined,LvZ18QCVPHk4TuYZl6UWj,London,1.0,['Undefined']
LvZ18Q0Qd9r5OcXnGwSyl,Toy Tonics Jam (Day & Night Party),2026-08-22,Dance/Electronic,Dance/Electronic,LvZ18Q0Qd9r5OcXnGwSyl,London,1.0,['Dance/Electronic']
LvZ18QN8ZN-ICoOvG9w_a,Live Band Karaoke,2026-08-22,Undefined,Undefined,LvZ18QN8ZN-ICoOvG9w_a,London,1.0,['Undefined']
LvZ18QxvlX5ZgWZvGuCjD,Soul City: House music every Saturday,2026-08-22,Undefined,Undefined,LvZ18QxvlX5ZgWZvGuCjD,London,2.0,"['Undefined', 'Dance/Electronic']"
1AUZkukGkeHhIaA,Rewind South 2026 - Sunday Tickets,2026-08-23,Rock,Pop,1AUZkukGkeHhIaA,Henley-On-Thames,11.0,"['Rock', 'Pop', 'Dance/Electronic']"
1AgZk8MGkeS0V-j,ABBA Voyage,2026-08-23,Pop,Pop,1AgZk8MGkeS0V-j,London,1.0,['Pop']
1ku8v0uSGACl_Pd,Abba Voyage - VIP Premium Package,2026-08-23,Pop,Pop,1ku8v0uSGACl_Pd,London,1.0,['Pop']
G5vHZbUr3FP6T,Rock N Roll Circus - Madness,2026-08-23,Rock,Pop,G5vHZbUr3FP6T,Norwich,8.0,"['Rock', 'Reggae', 'Pop']"
1AMZku0GkdU4trN,All Points East Presents Outbreak - Deftones,2026-08-23,Rock,Pop,1AMZku0GkdU4trN,London,17.0,"['Rock', 'Hip-Hop/Rap', 'Dance/Electronic', 'Undefined', 'Pop', 'Alternative']"
LvZ18QqXnFVgaQYZMT-_p,MOK Fest  - Dalriada Connections Concert,2026-08-23,Folk,Celtic Folk,LvZ18QqXnFVgaQYZMT-_p,Campbeltown,4.0,['Folk']
1AgZkuEGkd_L5Qx,Bastille,2026-08-23,Rock,Pop,1AgZkuEGkd_L5Qx,Colchester,6.0,"['Rock', 'Alternative', 'Undefined']"
1adfZbMJb70Zd8C2,HERITAGE LIVE: Eric Clapton,2026-08-23,Rock,Pop,1adfZbMJb70Zd8C2,Norfolk,5.0,"['Rock', 'Other']"
1AdfZbMGkmlxpmV,Bastille - Official Ticket and Hotel Bundls,2026-08-23,Rock,Pop,1AdfZbMGkmlxpmV,Colchester,2.0,"['Rock', 'Undefined']"
1AdbZbSGkUxFJMP,Edinburgh Summer Sessions - The Cure,2026-08-23,Rock,Alternative Rock,1AdbZbSGkUxFJMP,Edinburgh,5.0,['Rock']
G5vHZbM5zMyOF,Trentham Live 2026 - the Human League,2026-08-23,Rock,Alternative Rock,G5vHZbM5zMyOF,Staffordshire,4.0,['Rock']
1AMZkoYGkenpUtk,Venue Premium Tickets - Sonu Nigam 'Revolution',2026-08-23,World,World,1AMZkoYGkenpUtk,London,2.0,"['World', 'Undefined']"
1AMZkozGkdr5NQ4,Sonu Nigam,2026-08-23,World,World,1AMZkozGkdr5NQ4,London,1.0,['World']
1AdfZ_7GkRLMMR5,Public Service Broadcasting,2026-08-23,Rock,Pop,1AdfZ_7GkRLMMR5,Halifax,3.0,['Rock']
1AdfZbsGkwbIdkS,Ariana Grande - The Eternal Sunshine Tour,2026-08-23,Pop,Pop,1AdfZbsGkwbIdkS,London,1.0,['Pop']
1AgZk8MGkeSwf-n,ABBA Voyage,2026-08-23,Pop,Pop,1AgZk8MGkeSwf-n,London,1.0,['Pop']
1ku8v0uSGACzyP1,Abba Voyage - VIP Premium Package,2026-08-23,Pop,Pop,1ku8v0uSGACzyP1,London,1.0,['Pop']
LvZ18QOHRY7prnZvGE0d7,Neil Jones & Nick Corbin (Album Launch),2026-08-23,Rock,Pop,LvZ18QOHRY7prnZvGE0d7,London,2.0,"['Rock', 'Blues']"
1AdfZ_AGkncg094,Public Service Broadcasting- Official Ticket and Hotel Bundls,2026-08-23,Rock,Pop,1AdfZ_AGkncg094,Halifax,3.0,['Rock']
LvZ18QbbJcwSYcYZwVpt4,New Kind of Cramps,2026-08-23,Metal,Metal,LvZ18QbbJcwSYcYZwVpt4,Newcastle Upon Tyne,1.0,['Metal']
LvZ18Qq0a2XuFXYv1WDho,Current Joys,2026-08-23,Pop,Indie Pop,LvZ18Qq0a2XuFXYv1WDho,Bristol,2.0,['Pop']
LvZ18Qx1NYyvlVOZ0hP55,British Reggae & Dub Legend Dennis Bovell | DJ & PA Set,2026-08-23,Reggae,Reggae,LvZ18Qx1NYyvlVOZ0hP55,London,1.0,['Reggae']
17u8v0G6uMSsb-p,Belle Livingstone's 58th Street Country Club,2026-08-23,Jazz,Jazz,17u8v0G6uMSsb-p,London,1.0,['Jazz']
G5dzZ_AnIxK_D,The Living Tombstone,2026-08-23,Pop,Electro Pop,G5dzZ_AnIxK_D,Glasgow,1.0,['Dance/Electronic']
G5dzZ_ArUnNZy,The Harry Styles Tribute Show starring Sean Mac,2026-08-23,Other,Other,G5dzZ_ArUnNZy,Birmingham,1.0,['Other']
G5vHZ_6egx3i-,Nation of Language,2026-08-23,Rock,Alternative Rock,G5vHZ_6egx3i-,Liverpool,1.0,['Alternative']
G5vHZ_uLg5hS_,GOGOL BORDELLO,2026-08-23,Rock,Alternative Rock,G5vHZ_uLg5hS_,Northampton,1.0,['Rock']
LvZ18Q3-TF_k288vCgB_Y,Solstice,2026-08-23,Rock,Progressive Rock,LvZ18Q3-TF_k288vCgB_Y,Southampton,1.0,['Rock']
LvZ18QLsMXYL1J8Z0fL8w,"Inspiral Carpets - Tunnels, Aberdeen",2026-08-23,Rock,Pop,LvZ18QLsMXYL1J8Z0fL8w,Aberdeen,1.0,['Rock']
1AdbZ_aGkUUUSaQ,Dylan Earl,2026-08-23,Country,Country,1AdbZ_aGkUUUSaQ,Glasgow,1.0,['Country']
LvZ18QOFhJLYOYOZ0uevu,King Tut's Summer Nights Presents: Lonely Daze,2026-08-23,Rock,Pop,LvZ18QOFhJLYOYOZ0uevu,Glasgow,5.0,"['Rock', 'Alternative']"
LvZ18QrAdZDaobYZM9R-t,MOK Fest - Kilkerran Survivors Night,2026-08-23,Folk,Celtic Folk,LvZ18QrAdZDaobYZM9R-t,Argyll,3.0,"['Folk', 'Dance/Electronic']"
LvZ18QCy2xQ5X5YZ0gyaA,The Cure Aftershow - Edinburgh,2026-08-23,Alternative,Goth,LvZ18QCy2xQ5X5YZ0gyaA,Edinburgh ,2.0,['Alternative']
1AUZkuaGkd0gDI_,Edinburgh Summer Sessions - Florence + The Machine,2026-08-24,Rock,Pop,1AUZkuaGkd0gDI_,Edinburgh,4.0,"['Rock', 'Pop']"
1AgZkG0GkdVBfBD,Ariana Grande - The Eternal Sunshine Tour,2026-08-24,Rock,Pop,1AgZkG0GkdVBfBD,London,1.0,['Pop']
1AUZk36GkdYn_Hk,Wednesday,2026-08-24,Rock,Alternative Rock,1AUZk36GkdYn_Hk,Glasgow,2.0,"['Rock', 'Pop']"
1AdOZ_6GkTE-S2c,Babyshambles,2026-08-24,Rock,Pop,1AdOZ_6GkTE-S2c,Belfast,1.0,['Rock']
1kCZv0O9GAGE8wL,Josh Ross,2026-08-24,Country,Country,1kCZv0O9GAGE8wL,Belfast,1.0,['Country']
G5dzZ_6GdiPMF,AFI,2026-08-24,Rock,Alternative Rock,G5dzZ_6GdiPMF,Birmingham,1.0,['Rock']
G5dzZ_khunpx6,Audrey Hobert,2026-08-24,Pop,Pop,G5dzZ_khunpx6,Leeds,1.0,['Pop']
LvZ18Q_Hz0H8AbZZ0e02-,Gogol Bordello,2026-08-24,Rock,Alternative Rock,LvZ18Q_Hz0H8AbZZ0e02-,Southampton,3.0,"['Rock', 'Pop', 'Other']"
LvZ18Q-hSx7IQjZZnZyia,Flock of Dimes,2026-08-24,Rock,Alternative Rock,LvZ18Q-hSx7IQjZZnZyia,Manchester,1.0,['Rock']
LvZ18QOsKlytfl8vOIRhu,Ora Cogan,2026-08-24,Folk,Indie Folk,LvZ18QOsKlytfl8vOIRhu,Manchester,1.0,['Folk']
1AgZk8MGkeST0xF,ABBA Voyage,2026-08-24,Pop,Pop,1AgZk8MGkeST0xF,London,1.0,['Pop']
1ku8v0uSGA2k_P_,Abba Voyage - VIP Premium Package,2026-08-24,Pop,Pop,1ku8v0uSGA2k_P_,London,1.0,['Pop']
15dbZbgkfeAbv,Edinburgh Summer Sessions - Lorde,2026-08-25,Rock,Pop,15dbZbgkfeAbv,Edinburgh,5.0,"['Rock', 'Pop']"
1AdOZ_eGkXoWopZ,Wunderhorse,2026-08-25,Rock,Alternative Rock,1AdOZ_eGkXoWopZ,Belfast,2.0,"['Alternative', 'Undefined']"
LvZ18QbeY3OQemZZ0zHZk,Downcast,2026-08-25,Metal,Metal,LvZ18QbeY3OQemZZ0zHZk,London,2.0,"['Metal', 'Rock']"
17GOv0G65mYS8x0,Clarion,2026-08-25,Rock,Alternative Rock,17GOv0G65mYS8x0,Glasgow,,
17uYv0G659jQdpo,ADÉLA - The Red Bottoms Tour,2026-08-25,Pop,Pop,17uYv0G659jQdpo,London,1.0,['Pop']
1AMZkoPGkdhvpdJ,Yebba,2026-08-25,Rock,Pop,1AMZkoPGkdhvpdJ,Manchester,1.0,['Rock']
1AUZk3FGkelgfxI,Jack White,2026-08-25,Rock,Pop,1AUZk3FGkelgfxI,London,1.0,['Rock']
1AUZk3eGkdNXyNn,Sparks,2026-08-25,Rock,Pop,1AUZk3eGkdNXyNn,York,1.0,['Rock']
1AdbZbSGktV2VjM,GEESE,2026-08-25,Rock,Alternative Rock,1AdbZbSGktV2VjM,Glasgow,1.0,['Alternative']
G5dzZ_6KNMA0d,Kingfishr,2026-08-25,Folk,Indie Folk,G5dzZ_6KNMA0d,Edinburgh,1.0,['Folk']
G5dzZ_AlxEPZQ,The Living Tombstone,2026-08-25,Pop,Electro Pop,G5dzZ_AlxEPZQ,London,1.0,['Dance/Electronic']
G5dzZ_FrKXsTH,Wednesday,2026-08-25,Rock,Alternative Rock,G5dzZ_FrKXsTH,Manchester,2.0,"['Rock', 'Comedy']"
G5dzZ_kQ2mdet,Earl Sweatshirt + MIKE,2026-08-25,Hip-Hop/Rap,Trap,G5dzZ_kQ2mdet,Glasgow,2.0,['Hip-Hop/Rap']
G5vHZ_5S911kA,Violet Grohl,2026-08-25,Rock,Pop,G5vHZ_5S911kA,Manchester,1.0,['Rock']
LvZ18QQDYpaMM9ZZ0IyZG,Faye Webster,2026-08-25,Rock,Alternative Rock,LvZ18QQDYpaMM9ZZ0IyZG,Newcastle Upon Tyne,1.0,['Rock']
LvZ18QbEDm5FAvZZlMG7S,The Van Morrison Alumni Band,2026-08-25,Rock,Pop,LvZ18QbEDm5FAvZZlMG7S,London,1.0,['Rock']
LvZ18QNRrwfYwwrD_wgB8,Frank Sinatra & Friends,2026-08-25,Jazz,Swing,LvZ18QNRrwfYwwrD_wgB8,London,4.0,"['Jazz', 'Undefined']"
1AdOZbUGkmukvrF,IDLES,2026-08-26,Rock,Alternative Rock,1AdOZbUGkmukvrF,Belfast,3.0,"['Rock', 'Undefined']"
1AgZk8VGkd300UP,Turnstile,2026-08-26,Rock,Punk,1AgZk8VGkd300UP,Halifax,3.0,['Rock']
LvZ18Qx55NDhLWOvOffpd,Call To The Void,2026-08-26,Alternative,Alternative,LvZ18Qx55NDhLWOvOffpd,London,3.0,['Alternative']
1AdfZ_AGknUm0TN,Turnstile- Official Ticket and Hotel Bundls,2026-08-26,Rock,Punk,1AdfZ_AGknUm0TN,Halifax,2.0,['Rock']
G5vHZbMEFfIKF,Michael Ball: Glow UK Tour 2026,2026-08-26,Pop,Adult Contemporary,G5vHZbMEFfIKF,Cambridge,1.0,['Pop']
LvZ18QxN57PgMt8ZvJaAQ,Soho Explorer Jazz Sessions from the Piano Bar,2026-08-26,Jazz,Jazz,LvZ18QxN57PgMt8ZvJaAQ,London,2.0,['Jazz']
LvZ18QxNAvqWP1YZv6FvL,"Live Jazz from the Piano Bar at Red Room Studios, Soho",2026-08-26,Jazz,Jazz,LvZ18QxNAvqWP1YZv6FvL,London,3.0,['Jazz']
17GOv0G61kEwZUj,Lamb,2026-08-26,Pop,Electro Pop,17GOv0G61kEwZUj,London,1.0,['Dance/Electronic']
17u8v0G6uMSTzNs,Belle Livingstone's 58th Street Country Club,2026-08-26,Jazz,Jazz,17u8v0G6uMSTzNs,London,1.0,['Jazz']
1AMZkosGkdZdMpq,The Living Tombstone,2026-08-26,Pop,Electro Pop,1AMZkosGkdZdMpq,London,1.0,['Dance/Electronic']
1AUZk3FGkd2lpl1,Jack White,2026-08-26,Rock,Pop,1AUZk3FGkd2lpl1,London,1.0,['Rock']
1AdbZbSGktiFN1F,GEESE,2026-08-26,Rock,Alternative Rock,1AdbZbSGktiFN1F,Glasgow,1.0,['Alternative']
1AwZkoSGkdPSOUr,Afi,2026-08-26,Rock,Alternative Rock,1AwZkoSGkdPSOUr,Glasgow,1.0,['Rock']
G5dzZ_k8_Fbg0,Kingfishr,2026-08-26,Folk,Indie Folk,G5dzZ_k8_Fbg0,Edinburgh,1.0,['Folk']
G5dzZ_kQy2P9a,Audrey Hobert,2026-08-26,Pop,Pop,G5dzZ_kQy2P9a,Liverpool,1.0,['Pop']
G5vHZ_F5t-Fq7,Sparks,2026-08-26,Rock,Pop,G5vHZ_F5t-Fq7,Southend-On-Sea,1.0,['Rock']
G5vHZ_k2sKAwA,Yebba,2026-08-26,Rock,Pop,G5vHZ_k2sKAwA,London,1.0,['Rock']
LvZ18Q3-aYyk288ZwgySC,Omar 'Brighter The Days',2026-08-26,R&B,Soul,LvZ18Q3-aYyk288ZwgySC,Nottingham,1.0,['R&B']
LvZ18QOsfCMI3j8Zzx1pG,Golomb,2026-08-26,Alternative,Indie Rock,LvZ18QOsfCMI3j8Zzx1pG,Manchester,1.0,['Alternative']
LvZ18QhVfOYZpwOZH2vla,Nation of Language,2026-08-26,Alternative,Alternative Rock,LvZ18QhVfOYZpwOZH2vla,Bristol,2.0,['Alternative']
LvZ18QxNdIpneIZZvvpWZ,"Producers Playground: Live Jazzy House, Nu-Soul & Hip Hop",2026-08-26,Jazz,Jazz,LvZ18QxNdIpneIZZvvpWZ,London,3.0,['Jazz']
LvZ18Qxnk0KMk7YZztHjc,Jane Remover,2026-08-26,Alternative,Alternative,LvZ18Qxnk0KMk7YZztHjc,Leeds,1.0,['Alternative']
17CZv0G6GmQ9-E_,Crowe Boys,2026-08-26,Rock,Pop,17CZv0G6GmQ9-E_,Belfast ,1.0,['Rock']
17GOv0G6GwjMYtv,Haley Heynderickx,2026-08-26,Rock,Pop,17GOv0G6GwjMYtv,London,1.0,['Rock']
G5vHZbl9MXfO1,Queen of the Night - A Tribute to Whitney Houston,2026-08-26,Rock,Pop,G5vHZbl9MXfO1,Colne,1.0,['Rock']
LvZ18Q-pKAdcjPYvOthw_,Way Dynamic,2026-08-26,Folk,Alternative Folk,LvZ18Q-pKAdcjPYvOthw_,Manchester,1.0,['Folk']
LvZ18QNsGYdvDrnArZ_K-,BCUC,2026-08-26,World,African,LvZ18QNsGYdvDrnArZ_K-,Sheffield,1.0,['World']
LvZ18QOnWWJBgZ8vGIQ_Z,Violet Grohl,2026-08-26,Rock,Pop,LvZ18QOnWWJBgZ8vGIQ_Z,Glasgow,1.0,['Rock']
LvZ18Q0C9EzDQdjpkKdHc,"Live Jazz from the Piano Bar at Red Room Studios, Soho",2026-08-26,Jazz,Jazz,LvZ18Q0C9EzDQdjpkKdHc,London,3.0,['Jazz']
LvZ18Q2d2JJPnEYZ0EJhp,Le Freak: The Music of Chic & Nile Rodgers,2026-08-26,Dance/Electronic,Disco,LvZ18Q2d2JJPnEYZ0EJhp,London,1.0,['Dance/Electronic']
16dfZbSQ9G7zAB3,Leeds Festival 2026 - Souvenir Ticket,2026-08-26,Undefined,Undefined,16dfZbSQ9G7zAB3,Leeds,1.0,['Undefined']
1AMZkGSGkeByQBS,Reading Festival 2026 - Weekend + Early Entry Camping,2026-08-26,Undefined,Undefined,1AMZkGSGkeByQBS,Reading,1.0,['Undefined']
1AMZkGSGkeJ-Qad,Reading Festival 2026 - Campervan,2026-08-26,Undefined,Undefined,1AMZkGSGkeJ-Qad,Reading,1.0,['Undefined']
1AgZkGUGkeDDa6h,Leeds Festival 2026 - Weekend + Early Entry,2026-08-26,Undefined,Undefined,1AgZkGUGkeDDa6h,Leeds,1.0,['Undefined']
1agZkGU0g49Ze2v,Leeds Festival 2026 - Campervan,2026-08-26,Undefined,Undefined,1agZkGU0g49Ze2v,Leeds,1.0,['Undefined']
1kuYvNGyGACXtSN,Reading Festival 2026 - Souvenir Ticket,2026-08-26,Undefined,Undefined,1kuYvNGyGACXtSN,Reading,1.0,['Undefined']
16dbZ_6e8G7Ix36,McFly,2026-08-27,Pop,Pop,16dbZ_6e8G7Ix36,Glasgow,5.0,"['Pop', 'Undefined', 'Rock']"
1AdfZbUGkROCrKD,Richard Ashcroft,2026-08-27,Rock,Pop,1AdfZbUGkROCrKD,Colchester,4.0,"['Rock', 'Undefined']"
G5vHZ_72zCgTd,Rock N Roll Circus - The Kooks,2026-08-27,Rock,Pop,G5vHZ_72zCgTd,Sheffield,9.0,"['Rock', 'Alternative']"
G5vHZ_ACS2V5C,Rock N Roll Circus - Sheffield - 4 Day Weekend Ticket,2026-08-27,Rock,Pop,G5vHZ_ACS2V5C,Sheffield,1.0,['Rock']
LvZ18QjVILD1KbZZ05o-3,The Human League - Hitchin Live at the Priory,2026-08-27,Rock,Alternative Rock,LvZ18QjVILD1KbZZ05o-3,Hitchin,4.0,"['Rock', 'Pop']"
1AdfZbMGkm29VGi,Richard Ashcroft- Official Ticket and Hotel Bundls,2026-08-27,Rock,Pop,1AdfZbMGkm29VGi,Colchester,4.0,"['Rock', 'Undefined']"
1AUZkupGkdqJDWF,Edinburgh Summer Sessions - Deftones,2026-08-27,Rock,Alternative Rock,1AUZkupGkdqJDWF,Edinburgh,4.0,"['Rock', 'Alternative']"
